username,content,date,tweet_link,likes,retweets,quotes,comments,complete
@AltcoinDaily,"If you own 0$ETH, you are not prepared for the next 5 years.",2023-01-17 15:10:00,https://twitter.com/AltcoinDaily/status/1615364947961155585#m,751.0,71.0,9.0,155.0,True
@CryptoGodJohn,"$BTC$ETH$SPXall at res

Probably a good place to exercise cautious",2023-01-17 15:45:00,https://twitter.com/CryptoGodJohn/status/1615373984790446080#m,105.0,4.0,0.0,9.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $992.12B
24h volume: $45.79B$BTCdominance is 41.19%$ETHdominance is 19.34%#Altcoindominance is 39.47%",2023-01-17 12:00:00,https://twitter.com/HyperTraderApp/status/1615318139041988613#m,1.0,0.0,0.0,1.0,True
@cryptorover,My#CryptoPortfolio:$BTC: 70%$ETH: 20%#Altcoins: 10%,2023-01-17 11:05:00,https://twitter.com/cryptorover/status/1615303543807791104#m,475.0,36.0,1.0,92.0,True
@wizardofsoho,Genesis bankcruptcy and restructure was priced in when$ETHwas at $1200... lol but yes go ahead short bevuz of that lmfao,2023-01-18 19:45:00,https://twitter.com/wizardofsoho/status/1615796937030045696#m,23.0,0.0,0.0,2.0,True
@TheFlowHorse,"I have an$ETHtransaction that is going on an hour.

Future of finance?",2023-01-18 18:30:00,https://twitter.com/TheFlowHorse/status/1615778201707622403#m,228.0,5.0,0.0,81.0,True
@wizardofsoho,The path to 1800 on$ETHleads through 1420-1485 pullback. this is what happened last time as well before ftx blow up. Late longs have to be punished and bears need to get short and build leverage again... and then u get the push back up in few weeks again or sooner.,2023-01-18 16:40:00,https://twitter.com/wizardofsoho/status/1615750047471382528#m,27.0,1.0,0.0,0.0,True
@MasonVersluis,"BREAKING:#Bitcoincould become a legal investment for the state of Texas to invest in!

The Texas government just proposed this…

Why not$ETHthough?

Via@WatcherGuru",2023-01-18 16:20:00,https://twitter.com/MasonVersluis/status/1615745489747734528#m,81.0,3.0,0.0,8.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $991.52B
24h volume: $48.16B$BTCdominance is 41.23%$ETHdominance is 19.46%#Altcoindominance is 39.30%",2023-01-18 12:00:00,https://twitter.com/HyperTraderApp/status/1615680526605602819#m,0.0,0.0,0.0,1.0,True
@AlexSaundersAU,Hard work of the@Rocket_Poolteam paying off with a@binancelisting today. A project we have remained bullish on for many years with$RPLup 100x since first covering. The next market cycle is now about decentralising all layers of the$ETHstack. 🚀🌐🖥️,2023-01-18 05:05:00,https://twitter.com/AlexSaundersAU/status/1615575635308728321#m,161.0,12.0,0.0,20.0,True
@wizardofsoho,IF you wanna hedge your NFT portfolio right now.. long the 20% of your portfolion in$ETHspot,2023-01-18 04:40:00,https://twitter.com/wizardofsoho/status/1615569811471323140#m,21.0,3.0,0.0,1.0,True
@TheCryptoLark,"When the#ethereumshanghai upgrade happens (likely March) that will mean that$ETHcan be withdrawn from staking. 

But it will not all happen at once. 

Validators need to queue to withdraw and then wait wait for a withdrawal period.",2023-01-18 04:00:00,https://twitter.com/TheCryptoLark/status/1615559720642965505#m,188.0,27.0,6.0,40.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $965.18B
24h volume: $59.64B$BTCdominance is 41.43%$ETHdominance is 19.27%#Altcoindominance is 39.30%",2023-01-19 12:00:00,https://twitter.com/HyperTraderApp/status/1616042914970230784#m,0.0,0.0,0.0,1.0,True
@wizardofsoho,99% of NFTS are about to take a massive hit soon. Be in the ones that will pump as$ETHpumps. Few know this,2023-01-20 23:35:00,https://twitter.com/wizardofsoho/status/1616579367743913984#m,61.0,1.0,0.0,17.0,True
@CryptoGodJohn,"As soon as$BTCcools off a bit we will see rotation of money into$ETHand alts 

For now we let$BTClead 

ETH & alts will run very hard",2023-01-20 22:55:00,https://twitter.com/CryptoGodJohn/status/1616569668583493633#m,490.0,29.0,0.0,43.0,True
@davidgokhshtein,$ETHis only 🔥 💨,2023-01-20 22:25:00,https://twitter.com/davidgokhshtein/status/1616561984299847729#m,80.0,10.0,0.0,17.0,True
@Bitso,"🔷 El año pasado, tras el Merge de Ethereum, los validadores reemplazaron a los mineros.

Y en los últimos días, según datos de BeaconScan, Ethereum superó los 500 mil validadores.🤯

➡️ Esto implica que hay más de 16 millones de$ETHdepositados en staking.",2023-01-20 22:05:00,https://twitter.com/Bitso/status/1616556471289892891#m,52.0,4.0,0.0,7.0,True
@brandank_cr,"If you’re short, I would be very, very scared.@Rewkang(#FF) and I were bearish for the entirety of 2022 and made generational wealth on shorts.

We are now net long$BTC$ETH.

If you lost money last year, this is your chance to make it back. Don’t fight the trend.",2023-01-20 19:55:00,https://twitter.com/brandank_cr/status/1616523724643078145#m,74.0,2.0,1.0,9.0,True
@CryptoGodJohn,$ETHis magnet to $2k over next few weeks,2023-01-20 15:50:00,https://twitter.com/CryptoGodJohn/status/1616463084792561665#m,179.0,3.0,1.0,17.0,True
@TheMoonCarl,"⚠️ 2016 - You missed$ETH⚠️ 2017 - You missed$ADA⚠️ 2018 - You missed$BNB⚠️ 2019 - You missed$LINK⚠️ 2020 - You missed$DOT⚠️ 2021 - You missed$SHIB⚠️ 2022 - You missed$MEE✅ In 2023, don’t miss _____.",2023-01-20 12:25:00,https://twitter.com/TheMoonCarl/status/1616411091092869122#m,3339.0,518.0,165.0,3927.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $976.54B
24h volume: $40.02B$BTCdominance is 41.37%$ETHdominance is 19.43%#Altcoindominance is 39.19%",2023-01-20 12:00:00,https://twitter.com/HyperTraderApp/status/1616405300998717440#m,0.0,0.0,0.0,1.0,True
@TheDustyBC,Which#Altcoinis best out of these 3?$BNB$ETH$ALGO👇                👇              👇,2023-01-20 09:10:00,https://twitter.com/TheDustyBC/status/1616362395294748672#m,98.0,9.0,0.0,35.0,True
@Sheldon_Sniper,"The dip is not over yet . Be patient . Great opportunities are coming soon .$BTC,$ETH,$ADA,$LDO,$APE,$LINK,$THETA,$NEAR,$MATIC,$FTM,$APE,$DOT",2023-01-20 08:30:00,https://twitter.com/Sheldon_Sniper/status/1616352022587899904#m,716.0,69.0,3.0,92.0,True
@6Foot4Honda,if @EtherPrintArb hits 1m market cap first day I’ll give some$ETHor$MAGICNFTs away,2023-01-20 02:15:00,https://twitter.com/6Foot4Honda/status/1616257980546031617#m,15.0,2.0,1.0,3.0,True
@MaxieRyan,coins that i've been slow accumulating have been$BTC$XTZ$ETH$DOGE$MATIC$NEAR$ZIL$STX$SOLkinda interested in$ATOMbut i donno...,2023-01-21 23:15:00,https://twitter.com/MaxieRyan/status/1616937592267894784#m,26.0,3.0,1.0,19.0,True
@NekozTek,"Not particularly liking the stallout here for$BTCand$ETH.

CNY would be a perfect cool down for the market.

I expect a small pull back, nothing crazy before another leg up.

Flat for now, we had some crazy good days, lets not give it all back.",2023-01-21 22:25:00,https://twitter.com/NekozTek/status/1616925032755892224#m,21.0,0.0,1.0,4.0,True
@wizardofsoho,My buys on$ETHfrom $1100 are so fuckin trapped right now. help plz,2023-01-21 21:30:00,https://twitter.com/wizardofsoho/status/1616910809141219328#m,37.0,0.0,0.0,3.0,True
@tennant_n,$ETHstuck at 1650$BTCstill moving. Will$ETHbreak resistance to move to 1800 then 2000?,2023-01-21 20:15:00,https://twitter.com/tennant_n/status/1616892255448580096#m,0.0,0.0,0.0,0.0,True
@davidgokhshtein,32$ETHis life changing,2023-01-21 15:50:00,https://twitter.com/davidgokhshtein/status/1616825211680358402#m,234.0,16.0,0.0,93.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.04T
24h volume: $68.87B$BTCdominance is 42.25%$ETHdominance is 19.30%#Altcoindominance is 38.45%",2023-01-21 12:00:00,https://twitter.com/HyperTraderApp/status/1616767690424651778#m,0.0,0.0,0.0,1.0,True
@toastpunk,"A proper crypto trading bot would cost you between $300-$5,000 YEARLY. Albeit they are all diff.

I also did a check on how many@ToastPunkNFTs we have listed for sale right now under 1 ETH ($1,650).

OG: 11 to 1$ETHGenesis: 176 to 1$ETHThat's not a lot left. Just saying.",2023-01-21 05:50:00,https://twitter.com/toastpunk/status/1616673710462894081#m,65.0,35.0,1.0,17.0,True
@Sheldon_Sniper,"This is a$BTCand$ETHpump . Small pump for alts 
The real alt coin pump still coming 
Some patience and focus on getting cheap alts and good prices . There’s still a long journey a head",2023-01-21 04:55:00,https://twitter.com/Sheldon_Sniper/status/1616659779916627971#m,464.0,20.0,2.0,51.0,True
@TheJordude,Still think its a bull trap?$BTC$ETH,2023-01-21 02:30:00,https://twitter.com/TheJordude/status/1616624144984211458#m,0.0,0.0,1.0,0.0,True
@cburniske,"Such a joy to see$BTCstrong.$ETHis a beast and likely to outperform, but$BTCis the cryptoasset that pushes oxygen into the fire of crypto.",2023-01-21 00:15:00,https://twitter.com/cburniske/status/1616589299457339394#m,542.0,36.0,3.0,40.0,True
@wizardofsoho,“why no more pump wizard?” LOL$SOLhas gone 300%+ up$ETHalmost 75% what you mean? Don’t buy on hella late. Next time. Buy the dip NOT THE RIP. I wanna see late longs capitulate. Nonbelievers  liquidated. Bears levering up and funding negative again. Then we rip. 1-2 week span,2023-01-22 22:30:00,https://twitter.com/wizardofsoho/status/1617288261889839104#m,25.0,0.0,0.0,1.0,True
@wizardofsoho,late leverage buyers shud be rekt. They dont deserve the gains. Where were they when$BTCwas under 16k... and$ETHat $1050. Shake them out.. give another dip.. unlevered people buy more spot.. and take off again in next 1-2 weeks,2023-01-22 21:15:00,https://twitter.com/wizardofsoho/status/1617269549363073025#m,29.0,1.0,0.0,3.0,True
@davidgokhshtein,Everyone gets mad when you mention the fact that$ETHcould flip$BTC‘s MC in the future.,2023-01-22 18:30:00,https://twitter.com/davidgokhshtein/status/1617227461766307844#m,89.0,8.0,0.0,30.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.04T
24h volume: $49.86B$BTCdominance is 42.17%$ETHdominance is 19.10%#Altcoindominance is 38.73%",2023-01-22 12:00:00,https://twitter.com/HyperTraderApp/status/1617130077333979140#m,0.0,0.0,0.0,2.0,True
@BitMartExchange,"Experts predict that the global crypto market could be worth 100x what it is if trends continue, upwards of many trillions of dollars 📈

Join this upward trend by purchasing$BTC,$ETH, or 1,000+#altcoinson#BitMart⬇️",2023-01-22 05:15:00,https://twitter.com/BitMartExchange/status/1617027671996653569#m,70.0,17.0,3.0,15.0,True
@BitMartExchange,"The#EthereumShanghai Upgrade in coming soon on March 2023!

Still confused about “The Merge?” It can be hard to understand, but you need to know that#ETHtransitioned from PoW to PoS and reduced energy consumption by 99% 🤯

Buy$ETHand 1,000+#altcoinson#BitMartnow ⬇️",2023-01-23 22:10:00,https://twitter.com/BitMartExchange/status/1617645869901168642#m,39.0,9.0,2.0,7.0,True
@polkastarter,"Thread🚨

‣ What is a deflationary model

‣ How Ethereum EIP-1559 made$ETHbecome the deflationary 🦇🔊 money",2023-01-23 17:20:00,https://twitter.com/polkastarter/status/1617572291180740612#m,31.0,3.0,0.0,2.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.05T
24h volume: $53.56B$BTCdominance is 42.00%$ETHdominance is 19.08%#Altcoindominance is 38.93%",2023-01-23 12:00:00,https://twitter.com/HyperTraderApp/status/1617492465182818305#m,0.0,0.0,0.0,1.0,True
@StackerSatoshi,"Vitalik wants$ETHto be more private.

Is#Ethereumthe future of private blockchains?",2023-01-23 11:45:00,https://twitter.com/StackerSatoshi/status/1617487645768122369#m,171.0,7.0,0.0,37.0,True
@coinbureau,Looking to do an Ethereum$ETHupdate video. Is there anything in particular you guys want covered? 🤔,2023-01-23 09:30:00,https://twitter.com/coinbureau/status/1617454244323381250#m,1005.0,45.0,9.0,511.0,True
@AltcoinDaily,"Over 14,600$ETHDESTROYED in last 7 days 😳🔥",2023-01-24 21:10:00,https://twitter.com/AltcoinDaily/status/1617992672538656769#m,530.0,47.0,6.0,72.0,True
@ankrstaking,"Shanghai is around the corner 👀@ethereum's devs have deployed Shadow Fork to Support Staked ETH Withdrawals ⚡️

We are one step closer to$ETHunstaking! 🫡",2023-01-24 14:45:00,https://twitter.com/ankrstaking/status/1617896169816096768#m,58.0,8.0,2.0,5.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.05T
24h volume: $56.62B$BTCdominance is 42.02%$ETHdominance is 18.91%#Altcoindominance is 39.06%",2023-01-24 12:00:00,https://twitter.com/HyperTraderApp/status/1617854855443267587#m,0.0,0.0,0.0,1.0,True
@TheMoonCarl,"⚠️ 2016 - You missed$ETH⚠️ 2017 - You missed$ADA⚠️ 2018 - You missed$BNB⚠️ 2019 - You missed$LINK⚠️ 2020 - You missed$DOT⚠️ 2021 - You missed$SHIB⚠️ 2022 - You missed$MEE✅ In 2023, don’t miss ______",2023-01-24 08:45:00,https://twitter.com/TheMoonCarl/status/1617805277679476736#m,2699.0,405.0,150.0,3165.0,True
@TheJordude,"Interact with this tweet if you've NEVER swapped$BTCto$ETH(or stable) without using a CEX.

I'll DM you with a little DeFi hack 😉",2023-01-24 03:05:00,https://twitter.com/TheJordude/status/1617720105927843841#m,0.0,2.0,0.0,0.0,True
@wizardofsoho,My nft bags pumping and$ETHpumping love it 😈,2023-01-25 22:25:00,https://twitter.com/wizardofsoho/status/1618374625356025865#m,25.0,0.0,0.0,5.0,True
@fs_insight,"With$BTCdown 0.35% and$ETHdown 0.73%. ETH/BTC continues its recent decline, falling to .07 (-0.58%) as Bitcoin seems to be reclaiming its crown after$ETHhad its spotlight leading into The Merge.",2023-01-25 22:00:00,https://twitter.com/fs_insight/status/1618368115397562368#m,0.0,0.0,0.0,0.0,True
@fs_insight,"After a bit of a correction last night, crypto markets remain largely flat on the day.$BTCis down 0.29% and$ETHis down 0.72%. Traditional markets have pulled back a bit as well, with SPX down 1.34% and NDQ down 1.88%.",2023-01-25 21:00:00,https://twitter.com/fs_insight/status/1618353015974502401#m,4.0,0.0,0.0,0.0,True
@lourdesanchezok,"⚠️ 2016 - You missed$ETH⚠️ 2017 - You missed$ADA⚠️ 2018 - You missed$BNB⚠️ 2019 - You missed$LINK⚠️ 2020 - You missed$DOT⚠️ 2021 - You missed$SHIB⚠️ 2022 - You missed$MEE✅ In 2023, don’t miss ______",2023-01-25 12:45:00,https://twitter.com/lourdesanchezok/status/1618228506076540928#m,375.0,9.0,1.0,139.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.02T
24h volume: $55.85B$BTCdominance is 42.60%$ETHdominance is 18.51%#Altcoindominance is 38.89%",2023-01-25 12:00:00,https://twitter.com/HyperTraderApp/status/1618217241127931908#m,1.0,0.0,0.0,1.0,True
@ankrstaking,"56,463$ETH💥

That's the amount of$ETHcurrently staked with Ankr!

Do you think the staking rate of ETH (currently ~13%) increases in the 9 months following Shanghai? 👀",2023-01-25 12:00:00,https://twitter.com/ankrstaking/status/1618217200971829248#m,15.0,1.0,0.0,3.0,True
@BinanceUS,"🚨#CryptoTrivia📝

Kava is a Layer-1 blockchain that aims to combine the speed, interoperability, developer power, and scalability of multiple networks.

Kava's co-chain architecture pulls its features from which networks?$BTC$ETH$ATOM$SOL$AVAX$ADA$DOT$KAVA",2023-01-25 02:35:00,https://twitter.com/BinanceUS/status/1618074752043847680#m,23.0,7.0,2.0,13.0,True
@BitMart_Futures,"⚠️ 2016 - You missed$ETH⚠️ 2017 - You missed$ADA⚠️ 2018 - You missed$BNB⚠️ 2019 - You missed$LINK⚠️ 2020 - You missed$DOT⚠️ 2021 - You missed$SHIB⚠️ 2022 - You missed$MEE✅ In 2023, don’t miss ______",2023-01-25 01:55:00,https://twitter.com/BitMart_Futures/status/1618064112763932672#m,28.0,4.0,1.0,33.0,True
@wizardofsoho,A little volatility doesn’t affect me. I got time on my side. I ain’t papering my core longs under$ETH1800-2K and$MATIC$1.3-1.5 at minimum. 6-8 months I can wait. Let’s degen until then,2023-01-26 16:55:00,https://twitter.com/wizardofsoho/status/1618653248382193664#m,33.0,1.0,0.0,2.0,True
@martypartymusic,Important crypto terminology: SubCurrency - a sub currency is a crypto currency which is a child currency of a native blockchain currency. Examples:$SHIBis a subcurrency of$ETH. This implies the price of the subcurrency is a proportionate price based on the native currency.,2023-01-26 15:55:00,https://twitter.com/martypartymusic/status/1618638034018369537#m,11.0,0.0,0.0,4.0,True
@HyperTraderApp,"Latest in global#cryptomarkets

Market cap: $1.05T
24h volume: $64.11B$BTCdominance is 42.34%$ETHdominance is 18.76%#Altcoindominance is 38.90%",2023-01-26 12:00:00,https://twitter.com/HyperTraderApp/status/1618579629169676289#m,0.0,0.0,0.0,1.0,True
@HTXFutures,"🏆#HuobiTop Trader Positions:

🔹#Bitcoin57% Long
🔹$ETH45% Long
🔹$HT76% Long
🔹$DOT55% Long
🔹$TRX53% Long
🔹$APT41% Long

Which one would you long?",2023-01-26 06:05:00,https://twitter.com/HTXFutures/status/1618489303931420673#m,110.0,27.0,2.0,42.0,True
@wizardofsoho,Imagine women who are out there and dating people who think$ETHwill hit $800 next month,2023-01-26 00:55:00,https://twitter.com/wizardofsoho/status/1618411772888887296#m,49.0,1.0,0.0,10.0,True
@BitMartExchange,"Which team are you on?

Team A ⚔️ Team B$BTC$ETH$SOL$ADA$DOGE$SHIB$CORE$PI",2023-01-27 20:00:00,https://twitter.com/BitMartExchange/status/1619062526276210692#m,1098.0,195.0,26.0,926.0,True
@cryptorover,My top 3#Cryptoholdings:$BTC$ETH$BNB,2023-01-27 17:55:00,https://twitter.com/cryptorover/status/1619030853203394569#m,427.0,44.0,1.0,143.0,True
@cryptorecruitr,"#Cardanocould 30x from here, and it still wouldn’t be a $500B market cap, which$ETHsaw last bull market.$ADAholders are just getting started!",2023-01-27 17:50:00,https://twitter.com/cryptorecruitr/status/1619029339621986305#m,1480.0,143.0,2.0,73.0,True
@KongBTC,"🚨 2014 - Many missed$PPC🚨 2015 - Many missed$LTC🚨 2016 - Many missed$ETH🚨 2017 - Many missed$EOS🚨 2018 - Many missed$BNB🚨 2019 - Many missed$XRP🚨 2020 - Many missed$LUNC🚨 2021 - Many missed$BTC🚨 2022 - Many missed$SHIB✅ In 2023, don’t miss _____.",2023-01-27 17:20:00,https://twitter.com/KongBTC/status/1619021837933101056#m,83.0,38.0,0.0,101.0,True
